"","X35078","X35079","X35080","X35081","X35082","X35083","X35084","X35085","X35086","X35087","X35088","X35089","X35092","X35093","X35094","X35096","X35097","X35098","X35099","X35106","X35108","X35110","X35112","X35117","X35122","X35127","X35132","X35136","X35140","X35144","X35148","X35152","X35157","X35162","X35167","X35171","X35176","X35181","X35186","X35191","X35196","X35201","X35205","X35211","X35215","X35222","X35225","X35229","X35233","X35237","X35253","X35257","X35261","X35268","X35272","X35276","X35280","X35284","X35288","X35291","X35294","X35297","X35302","X35305","X35306","X35307","X35308","X35310","X35448","X35454","X35460","X35578","X35586","X35590","X35595","X35596","X35600","X35683","X35689","X35695","X35962","X36009","X36013","X36019","X36121","X36128","X36136","X36151","X36158","X36165","X10","X11","X12","X19","X24","X29","X33","X40","X45","X50"
"X2020M02"," 1.620000e+01"," 1.110000e+01"," 1.000000e+01"," 1.230000e+01"," 2.300000e+01"," 1.450000e+01"," 1.390000e+01"," 6.500000e+00"," 1.040000e+01"," 1.340000e+01"," 9.000000e+00"," 1.200000e+00"," 5.400000e+00"," 4.300000e+00","-1.000000e+00"," 8.700000e+00"," 4.600000e+00"," 1.230000e+01","-3.100000e+00"," 1.009743e+02"," 1.017187e+02"," 1.097700e+00"," 1.188502e+00"," 2.754821e-01"," 3.890475e+00","-8.255366e-02"," 0.000000e+00"," 0.000000e+00","-2.263334e-01"," 0.000000e+00","-5.778226e-01"," 1.881431e+00","-6.755453e-02"," 3.344792e-01","-2.351987e+00"," 5.226925e-01"," 1.160578e+00"," 0.000000e+00"," 9.150208e-01","-5.485464e-02"," 6.322544e-01","-1.472847e+00"," 7.841637e-01","-1.232283e-02"," 7.396237e-01"," 5.416005e-01"," 1.200000e+00"," 3.000000e-01"," 3.900000e+00","-2.000000e-01"," 1.900000e+00","-1.000000e-01"," 3.000000e-01"," 5.000000e-01"," 1.100000e+00"," 0.000000e+00"," 1.800000e+00","-1.000000e-01","-1.500000e+00"," 1.100000e+00"," 1.000000e+00"," 9.000000e-01","-5.400000e+00","-8.700000e+00"," 3.530000e+01","-4.088000e-01","-3.350000e-01"," 1.665751e-01"," 7.500000e+01"," 1.290000e+02"," 2.040000e+02"," 2.410000e+02"," 9.868550e+01"," 9.966393e+01"," 1.225096e+02"," 9.942606e+01"," 1.004105e+02"," 7.800000e+00"," 3.700000e+00"," 4.400000e+00","-5.420054e-01"," 0.000000e+00"," 5.160000e+01","-5.504587e-01"," 1.417275e+01"," 1.809955e+00","-2.602324e-01"," 5.511977e+01"," 4.710435e+01"," 8.015421e+00"," 8.100000e+00"," 5.600000e+00"," 5.500000e+00"," 1.465570e+03"," 5.054000e+01","-3.400000e-01","-3.646002e-01"," 8.336667e+01"," 8.813918e+10"," 1.082467e+02"
"X2020M03","-2.500000e+00"," 7.500000e+00"," 7.300000e+00"," 7.600000e+00"," 2.070000e+01"," 5.000000e+00"," 1.230000e+01"," 3.700000e+00"," 3.400000e+00"," 7.700000e+00"," 6.200000e+00","-2.000000e+00"," 3.100000e+00"," 4.300000e+00","-7.000000e-01","-1.100000e+00"," 3.600000e+00"," 6.300000e+00","-4.700000e+00"," 1.045191e+02"," 1.004880e+02"," 1.095600e+00"," 8.558682e-01"," 9.615385e-01"," 3.754961e+00","-1.468833e-01"," 0.000000e+00"," 0.000000e+00"," 1.183549e-01"," 0.000000e+00","-1.116236e+00"," 5.770895e-02"," 2.028006e-01","-9.908325e-01","-6.090808e+00"," 5.833862e-01"," 7.523039e-02"," 0.000000e+00","-5.027381e-01"," 8.232711e-02"," 1.969242e-01","-3.613353e+00"," 2.846570e-01"," 6.427310e-03"," 4.324643e-01"," 8.358874e-02"," 8.000000e-01"," 1.000000e+00"," 3.800000e+00","-3.000000e-01"," 1.000000e-01"," 2.000000e-01","-9.000000e-01"," 6.000000e-01"," 1.000000e-01"," 0.000000e+00"," 3.000000e-01"," 1.000000e-01","-3.600000e+00"," 6.000000e-01"," 3.000000e-01"," 3.000000e-01","-8.100000e+00","-2.380000e+01"," 4.310000e+01","-4.166000e-01","-3.260000e-01"," 1.882985e-01"," 8.100000e+01"," 1.300000e+02"," 2.110000e+02"," 2.410000e+02"," 9.844180e+01"," 9.970180e+01"," 9.491529e+01"," 9.872235e+01"," 9.515657e+01"," 7.400000e+00"," 3.700000e+00"," 4.400000e+00","-2.270663e+00","-2.044791e+00"," 4.980000e+01","-2.214022e+00"," 1.417275e+01","-3.022222e+00","-2.252420e+01"," 5.771979e+01"," 4.989554e+01"," 7.824250e+00"," 1.040000e+01"," 7.400000e+00"," 7.500000e+00"," 1.466350e+03"," 2.921000e+01","-3.300000e-01","-1.236350e+00"," 8.310000e+01"," 8.751606e+10"," 1.081000e+02"
"X2020M04","-1.130000e+01","-1.540000e+01","-2.210000e+01","-8.600000e+00"," 1.900000e+00","-5.060000e+01"," 1.160000e+01","-1.910000e+01","-1.930000e+01","-4.420000e+01"," 1.830000e+01","-3.130000e+01","-2.350000e+01"," 1.040000e+01","-2.440000e+01","-5.920000e+01","-2.300000e+00","-4.100000e+00","-2.350000e+01"," 1.049669e+02"," 1.020321e+02"," 1.087600e+00"," 6.680509e-01","-5.170068e-01","-9.807768e-03","-1.654868e-01"," 0.000000e+00"," 0.000000e+00","-3.349424e-01"," 0.000000e+00","-1.250117e+00"," 1.345766e-01"," 3.565921e-01"," 1.430976e+00","-5.817610e+00","-7.313075e-01"," 6.671678e-01"," 0.000000e+00"," 9.593974e-01"," 3.290376e-01"," 4.585868e-01","-3.482398e+00","-3.216955e-01","-1.822021e-02"," 7.551734e-01"," 1.299183e+00"," 7.000000e-01","-6.000000e-01"," 0.000000e+00","-4.000000e-01"," 1.000000e-01"," 4.000000e-01"," 1.300000e+00","-7.000000e-01"," 7.000000e-01"," 0.000000e+00"," 7.000000e+00"," 3.000000e-01","-3.500000e+00"," 1.600000e+00"," 2.600000e+00"," 1.000000e+00","-2.500000e+01","-6.660000e+01"," 3.260000e+01","-2.540000e-01","-2.180000e-01"," 1.323730e-01"," 9.300000e+01"," 1.380000e+02"," 2.320000e+02"," 2.410000e+02"," 8.165961e+01"," 9.594626e+01"," 9.918419e+01"," 9.247719e+01"," 9.234060e+01"," 8.700000e+00"," 3.800000e+00"," 4.700000e+00","-2.416357e+00","-6.262425e+00"," 5.040000e+01","-8.113208e+00"," 1.417275e+01","-4.582951e+00"," 4.497585e+00"," 4.506844e+01"," 4.096089e+01"," 4.107549e+00"," 1.180000e+01"," 8.300000e+00"," 8.100000e+00"," 1.554600e+03"," 1.655000e+01","-2.200000e-01","-5.058785e+00"," 8.013333e+01"," 8.434654e+10"," 1.154833e+02"
"X2020M05","-1.130000e+01","-8.600000e+00","-9.600000e+00","-7.600000e+00","-6.000000e-01","-3.180000e+01"," 8.000000e-01","-1.510000e+01","-1.480000e+01","-2.440000e+01"," 1.440000e+01","-2.800000e+01","-1.500000e+01"," 8.800000e+00","-3.510000e+01","-4.000000e+01","-3.860000e+01","-6.100000e+00","-3.140000e+01"," 1.048304e+02"," 1.017158e+02"," 1.113600e+00"," 3.587122e-02"," 4.759300e+00","-7.258460e-01","-5.525371e-02"," 0.000000e+00"," 0.000000e+00"," 2.441435e+00"," 0.000000e+00","-6.802078e-01"," 1.180762e+00"," 4.801690e-01","-2.157676e+00"," 2.921536e-01","-3.810492e-02","-6.440773e-01"," 9.010813e-02"," 2.421533e+00"," 1.275394e-01","-1.490591e-01","-2.168770e-01"," 4.461319e-01"," 1.324109e-01","-1.699322e-01","-6.137779e-01"," 0.000000e+00"," 4.700000e+00","-7.000000e-01","-1.000000e-01"," 1.200000e+00"," 5.000000e-01","-2.100000e+00","-1.000000e-01","-6.000000e-01"," 1.000000e-01","-4.000000e-01"," 2.000000e-01","-2.000000e-01","-4.000000e-01","-9.000000e-01","-2.000000e-01","-2.090000e+01","-5.660000e+01"," 4.700000e+01","-2.720000e-01","-3.120000e-01"," 1.487470e-01"," 9.200000e+01"," 1.310000e+02"," 2.230000e+02"," 2.410000e+02"," 8.670728e+01"," 9.686888e+01"," 1.040671e+02"," 9.384213e+01"," 9.087545e+01"," 9.500000e+00"," 3.700000e+00"," 4.800000e+00","-1.904762e-01","-1.060445e-01"," 5.400000e+01","-9.240246e-01"," 1.417275e+01"," 9.702209e+00"," 4.923107e+00"," 4.561648e+01"," 4.101455e+01"," 4.601935e+00"," 1.260000e+01"," 9.100000e+00"," 8.900000e+00"," 1.554100e+03"," 2.856000e+01","-3.100000e-01","-8.881219e+00"," 7.716667e+01"," 8.117703e+10"," 1.228667e+02"
"X2020M06","-8.600000e+00","-5.100000e+00","-2.600000e+00","-7.700000e+00"," 7.000000e-01"," 6.800000e+00","-8.800000e+00","-3.700000e+00","-5.100000e+00","-9.000000e-01"," 9.200000e+00","-1.800000e+01","-1.010000e+01"," 9.600000e+00","-3.470000e+01","-9.700000e+00","-4.580000e+01","-5.200000e+00","-2.830000e+01"," 1.055442e+02"," 9.852180e+01"," 1.119800e+00"," 2.510085e-01"," 3.176675e+00","-1.936568e+00","-5.528425e-02"," 0.000000e+00"," 0.000000e+00"," 6.754149e-02"," 0.000000e+00","-4.280415e-01","-1.328273e-01"," 4.778744e-02"," 1.649232e+00"," 3.287557e+00","-6.099111e-01"," 1.164976e+00"," 0.000000e+00"," 3.883668e+00","-1.000819e-01"," 3.078933e-01"," 1.353487e+00"," 1.512002e-01"," 3.753119e-03"," 2.330859e-01"," 4.885243e-01"," 3.000000e-01"," 3.100000e+00","-1.900000e+00","-1.000000e-01","-1.000000e-01"," 1.000000e-01"," 1.700000e+00","-6.000000e-01"," 1.200000e+00"," 0.000000e+00"," 1.500000e+00","-1.000000e-01"," 1.400000e+00"," 3.000000e-01"," 9.000000e-01"," 5.000000e-01","-1.550000e+01","-4.000000e+01"," 5.260000e+01","-3.760000e-01","-2.930000e-01"," 1.735951e-01"," 1.090000e+02"," 1.410000e+02"," 2.500000e+02"," 2.410000e+02"," 9.474196e+01"," 9.807159e+01"," 1.118142e+02"," 9.648343e+01"," 9.255582e+01"," 1.130000e+01"," 4.300000e+00"," 5.600000e+00"," 8.587786e-01"," 1.167728e+00"," 4.350000e+01"," 3.005181e+00"," 1.417275e+01"," 1.751313e+00"," 7.444329e+00"," 5.339578e+01"," 4.843725e+01"," 4.958529e+00"," 1.280000e+01"," 9.400000e+00"," 9.300000e+00"," 1.574230e+03"," 3.831000e+01","-2.900000e-01","-1.270365e+01"," 7.420000e+01"," 7.800751e+10"," 1.302500e+02"
"X2020M07","-1.010000e+01","-2.200000e+00","-1.300000e+00","-3.100000e+00"," 2.100000e+00"," 1.390000e+01","-5.400000e+00","-2.000000e-01","-4.500000e+00"," 2.900000e+00"," 9.100000e+00","-1.200000e+01","-8.300000e+00"," 9.900000e+00","-3.040000e+01"," 4.500000e+00","-3.040000e+01"," 2.000000e+00","-2.530000e+01"," 1.076435e+02"," 9.668950e+01"," 1.184800e+00","-2.056693e-01"," 8.266554e-01","-6.478589e+00"," 2.028211e+00"," 2.875080e+00"," 2.750365e+00"," 3.856909e-02"," 9.519277e-02","-1.786397e+00","-3.230097e-01","-4.776462e-02"," 1.919154e+00"," 1.460516e+00"," 2.556891e-02"," 3.055349e+00"," 0.000000e+00"," 5.345804e+00"," 3.825137e-01"," 1.097572e+00","-2.046983e-01","-7.548594e-01"," 2.717585e+00"," 1.387393e+00"," 2.715098e+00","-2.000000e-01"," 9.000000e-01","-6.500000e+00"," 1.200000e+00","-3.000000e-01"," 0.000000e+00"," 2.000000e+00"," 0.000000e+00"," 3.000000e+00"," 0.000000e+00"," 4.700000e+00"," 4.000000e-01","-2.000000e-01"," 1.200000e+00"," 2.900000e+00"," 9.000000e-01","-1.370000e+01","-3.020000e+01"," 4.530000e+01","-4.441000e-01","-3.900000e-01"," 1.098469e+00"," 1.050000e+02"," 1.450000e+02"," 2.500000e+02"," 2.410000e+02"," 9.814410e+01"," 9.854240e+01"," 1.147891e+02"," 9.793980e+01"," 9.422910e+01"," 1.130000e+01"," 4.300000e+00"," 5.600000e+00"," 5.676443e-01"," 2.623295e+00"," 3.740000e+01"," 4.024145e+00"," 1.417275e+01","-8.605852e-02"," 2.660582e+00"," 5.587837e+01"," 4.887455e+01"," 7.003828e+00"," 1.360000e+01"," 1.010000e+01"," 1.010000e+01"," 1.661650e+03"," 4.071000e+01","-3.900000e-01","-1.014194e+01"," 7.500000e+01"," 8.043976e+10"," 1.228800e+02"
"X2020M08","-5.400000e+00","-1.400000e+00"," 1.000000e+00","-3.800000e+00"," 6.100000e+00"," 1.130000e+01"," 6.000000e+00"," 3.700000e+00"," 1.000000e-01"," 8.500000e+00"," 6.100000e+00","-8.200000e+00","-2.700000e+00"," 4.600000e+00","-2.510000e+01"," 5.000000e+00","-1.470000e+01"," 3.300000e+00","-2.230000e+01"," 1.084523e+02"," 9.377705e+01"," 1.194000e+00","-3.942652e-01"," 2.760813e-01"," 5.709976e-01"," 1.807174e-02"," 0.000000e+00"," 0.000000e+00","-1.012048e+00"," 0.000000e+00"," 2.334403e-01"," 1.906214e-02"," 5.734493e-02","-1.855726e+00"," 0.000000e+00","-5.623722e-01","-2.342976e+00"," 0.000000e+00","-8.226765e-01"," 1.814553e-02","-5.152268e-01"," 1.172104e-01","-6.655258e-02","-5.472528e-02","-5.820762e-01","-9.019468e-01","-4.000000e-01"," 3.000000e-01"," 6.000000e-01"," 0.000000e+00"," 0.000000e+00","-3.000000e-01","-1.800000e+00","-6.000000e-01","-2.300000e+00"," 0.000000e+00","-1.500000e+00"," 0.000000e+00"," 1.000000e-01","-9.000000e-01","-1.400000e+00","-7.000000e-01","-1.410000e+01","-3.660000e+01"," 4.230000e+01","-4.797000e-01","-4.120000e-01"," 6.101536e-02"," 9.700000e+01"," 1.450000e+02"," 2.420000e+02"," 2.410000e+02"," 9.815790e+01"," 9.852106e+01"," 1.127199e+02"," 9.818600e+01"," 9.589616e+01"," 1.110000e+01"," 4.400000e+00"," 5.600000e+00","-2.822201e-01"," 0.000000e+00"," 3.970000e+01"," 5.802708e-01"," 1.417275e+01"," 1.378122e+00","-1.802660e+00"," 5.126972e+01"," 4.581721e+01"," 5.452504e+00"," 1.330000e+01"," 9.600000e+00"," 9.500000e+00"," 1.636650e+03"," 4.234000e+01","-4.100000e-01","-7.580224e+00"," 7.580000e+01"," 8.287200e+10"," 1.155100e+02"
"X2020M09","-1.100000e+00"," 6.200000e+00"," 1.010000e+01"," 2.200000e+00"," 1.240000e+01"," 8.900000e+00"," 1.860000e+01"," 6.500000e+00"," 8.000000e-01"," 6.900000e+00"," 8.100000e+00","-7.600000e+00","-2.900000e+00"," 4.200000e+00","-2.280000e+01"," 4.000000e+00","-1.700000e+00"," 1.600000e+00","-2.070000e+01"," 1.081585e+02"," 9.413478e+01"," 1.170800e+00","-1.169485e-01","-1.418321e-01"," 1.111944e+01"," 3.613696e-02"," 0.000000e+00"," 0.000000e+00"," 4.673807e-01"," 0.000000e+00"," 2.134886e-01","-6.575186e-01","-4.776005e-02","-2.521086e+00","-5.857242e-01"," 3.084833e-01","-1.264188e+00"," 2.720816e+00","-4.361038e+00","-1.723512e-01","-2.312032e-01","-1.756098e-01"," 1.084578e+00"," 2.502945e-02","-2.516517e-01","-1.297648e+00","-1.000000e-01","-2.000000e-01"," 1.110000e+01"," 1.000000e-01","-7.000000e-01"," 0.000000e+00","-2.600000e+00"," 3.000000e-01","-1.200000e+00"," 2.700000e+00","-5.200000e+00","-2.000000e-01","-2.000000e-01","-5.000000e-01","-2.300000e+00","-4.000000e-01","-1.300000e+01","-2.970000e+01"," 3.150000e+01","-4.914000e-01","-4.410000e-01"," 3.449360e-02"," 1.070000e+02"," 1.450000e+02"," 2.520000e+02"," 2.410000e+02"," 9.819135e+01"," 9.884279e+01"," 1.108020e+02"," 9.836054e+01"," 9.575245e+01"," 1.140000e+01"," 4.600000e+00"," 5.800000e+00"," 0.000000e+00"," 7.157464e-01"," 3.990000e+01"," 1.923077e-01"," 1.417275e+01","-2.124044e+00","-1.701429e+00"," 5.979145e+01"," 5.282098e+01"," 6.970472e+00"," 1.380000e+01"," 1.030000e+01"," 1.030000e+01"," 1.609090e+03"," 3.963000e+01","-4.400000e-01","-5.018508e+00"," 7.660000e+01"," 8.530425e+10"," 1.081400e+02"
"X2020M10"," 1.600000e+00"," 4.500000e+00"," 5.700000e+00"," 3.300000e+00"," 1.030000e+01","-8.000000e-01"," 1.070000e+01"," 5.000000e-01","-4.600000e+00","-5.000000e-01"," 8.300000e+00","-8.300000e+00","-1.500000e+00"," 4.400000e+00","-2.050000e+01"," 0.000000e+00"," 3.900000e+00"," 6.000000e-01","-1.900000e+01"," 1.086577e+02"," 9.424758e+01"," 1.169800e+00","-1.711249e-01"," 1.670983e-01"," 4.559915e+00"," 2.709293e-02"," 6.190855e-02"," 6.224989e-02","-2.103121e+00"," 0.000000e+00"," 1.258836e-01","-5.755396e-02"," 1.376147e+00"," 1.150518e+00","-1.398043e-01"," 4.356740e-01"," 7.476636e-01"," 0.000000e+00"," 1.511378e+00"," 3.998183e-01"," 5.469040e-01","-9.773260e-03"," 7.058824e-01","-5.455481e-02"," 6.920537e-01"," 5.477951e-01","-2.000000e-01"," 2.000000e-01"," 4.500000e+00"," 0.000000e+00"," 0.000000e+00"," 1.400000e+00"," 1.200000e+00"," 4.000000e-01"," 8.000000e-01"," 0.000000e+00"," 1.600000e+00"," 4.000000e-01"," 0.000000e+00"," 1.100000e+00"," 9.000000e-01"," 8.000000e-01","-1.490000e+01","-3.790000e+01"," 4.170000e+01","-5.091000e-01","-5.280000e-01"," 8.258327e-02"," 9.800000e+01"," 1.490000e+02"," 2.470000e+02"," 2.410000e+02"," 9.829532e+01"," 9.852611e+01"," 1.124367e+02"," 9.846671e+01"," 9.560903e+01"," 1.120000e+01"," 4.600000e+00"," 5.900000e+00"," 1.886792e-01"," 2.233503e+00"," 5.080000e+01"," 1.919386e+00"," 1.417275e+01","-8.680556e-01"," 1.475296e+00"," 6.254641e+01"," 5.312099e+01"," 9.425417e+00"," 1.390000e+01"," 1.040000e+01"," 1.040000e+01"," 1.615530e+03"," 3.940000e+01","-5.300000e-01","-5.496617e+00"," 7.743333e+01"," 8.508089e+10"," 1.116367e+02"
"X2020M11"," 5.000000e+00"," 8.300000e+00"," 8.200000e+00"," 8.500000e+00"," 1.290000e+01","-5.200000e+00"," 4.000000e+00","-2.500000e+00"," 1.100000e+00","-3.000000e-01"," 6.200000e+00","-6.700000e+00","-3.400000e+00"," 4.400000e+00","-1.610000e+01"," 5.000000e-01"," 8.300000e+00"," 2.100000e+00","-1.650000e+01"," 1.074883e+02"," 9.375095e+01"," 1.198000e+00","-3.879466e-01","-2.585704e-01","-2.222017e+00"," 7.222824e-02"," 0.000000e+00"," 0.000000e+00"," 2.871003e-01"," 0.000000e+00"," 5.029014e-01"," 6.334581e-01","-1.263198e+00","-2.209062e+00","-1.510000e+00","-1.441694e+00","-1.076067e+00"," 1.655468e-01"," 1.626286e+00"," 1.719613e-01","-7.928459e-01","-4.887108e-01","-4.766355e-01"," 1.513421e-02","-8.732683e-01","-1.080541e+00","-4.000000e-01","-3.000000e-01","-2.200000e+00"," 1.000000e-01"," 6.000000e-01","-1.300000e+00","-2.200000e+00","-1.400000e+00","-1.100000e+00"," 2.000000e-01","-5.900000e+00"," 2.000000e-01","-5.000000e-01","-1.500000e+00","-2.100000e+00","-1.200000e+00","-9.800000e+00","-2.630000e+01"," 3.710000e+01","-5.209000e-01","-5.430000e-01"," 1.971683e-01"," 9.200000e+01"," 1.490000e+02"," 2.400000e+02"," 2.410000e+02"," 9.854151e+01"," 9.973132e+01"," 1.202777e+02"," 9.896220e+01"," 9.546594e+01"," 1.000000e+01"," 4.100000e+00"," 5.200000e+00"," 3.766478e-01","-6.951341e-01"," 4.810000e+01"," 9.416196e-02"," 1.417275e+01"," 3.415061e+00"," 6.973729e+00"," 6.434214e+01"," 5.630754e+01"," 8.034603e+00"," 1.450000e+01"," 1.080000e+01"," 1.090000e+01"," 1.473460e+03"," 4.094000e+01","-5.400000e-01","-5.974725e+00"," 7.826667e+01"," 8.485753e+10"," 1.151333e+02"
"X2020M12"," 9.500000e+00"," 1.050000e+01"," 1.330000e+01"," 7.700000e+00"," 1.820000e+01"," 1.100000e+00","-4.800000e+00","-4.000000e+00"," 2.100000e+00","-3.000000e-01"," 8.400000e+00","-2.900000e+00","-2.900000e+00"," 3.200000e+00","-1.270000e+01"," 7.100000e+00"," 9.000000e+00"," 7.900000e+00","-1.250000e+01"," 1.080075e+02"," 9.117478e+01"," 1.227100e+00","-5.162576e-01","-7.860846e-01","-3.950967e+00"," 3.608805e-02"," 0.000000e+00"," 0.000000e+00"," 1.135242e+00"," 0.000000e+00"," 1.732102e-01"," 6.580830e-01"," 1.814016e-01"," 1.316928e+00"," 2.203269e+00","-2.200647e-01"," 1.603526e+00"," 0.000000e+00"," 1.741194e+00"," 1.535960e-01"," 2.230276e-01"," 1.168844e+00","-2.911071e-01"," 5.997613e-02"," 2.515163e-01"," 7.527079e-01","-5.000000e-01","-8.000000e-01","-4.000000e+00"," 1.000000e-01"," 7.000000e-01"," 2.000000e-01"," 1.500000e+00","-2.000000e-01"," 1.600000e+00"," 0.000000e+00"," 4.000000e+00"," 2.000000e-01"," 1.200000e+00"," 7.000000e-01"," 1.400000e+00"," 5.000000e-01","-6.100000e+00","-7.800000e+00"," 4.500000e+01","-5.381000e-01","-5.530000e-01"," 1.443495e-01"," 8.500000e+01"," 1.420000e+02"," 2.270000e+02"," 2.410000e+02"," 9.893755e+01"," 1.007995e+02"," 1.257677e+02"," 9.947330e+01"," 9.532964e+01"," 9.800000e+00"," 3.800000e+00"," 4.900000e+00"," 7.504690e-01"," 2.000000e-01"," 4.760000e+01"," 7.525870e-01"," 1.417275e+01","-1.033023e+01"," 4.564422e+00"," 6.444850e+01"," 5.722119e+01"," 7.227309e+00"," 1.550000e+01"," 1.160000e+01"," 1.210000e+01"," 1.542720e+03"," 4.702000e+01","-5.500000e-01","-6.452833e+00"," 7.910000e+01"," 8.463417e+10"," 1.186300e+02"
"X2021M01"," 6.000000e+00"," 8.400000e+00"," 1.260000e+01"," 4.200000e+00"," 1.870000e+01","-4.800000e+00","-5.500000e+00","-7.400000e+00"," 3.900000e+00","-8.300000e+00"," 1.170000e+01","-1.900000e+00"," 1.500000e+00"," 3.600000e+00","-1.020000e+01"," 8.200000e+00"," 9.000000e+00"," 9.200000e+00","-1.060000e+01"," 1.069029e+02"," 9.115562e+01"," 1.213600e+00","-6.463948e-01"," 6.911666e-01","-8.747300e+00"," 2.705628e-01"," 0.000000e+00"," 0.000000e+00"," 3.513909e-01"," 4.660010e+00"," 3.170029e-01"," 2.558272e-01"," 1.524826e-01"," 1.271347e+00"," 4.242003e+00"," 2.335236e+00","-3.322566e-01"," 8.749757e-02"," 1.856102e+00"," 1.398286e+00","-2.132592e-01"," 2.126214e+00","-6.780938e-01"," 2.187968e-02","-3.339799e-01"," 2.186589e-01","-6.000000e-01"," 7.000000e-01","-8.700000e+00"," 6.000000e-01"," 3.000000e-01"," 2.000000e-01"," 6.000000e-01"," 2.300000e+00","-4.000000e-01"," 1.000000e-01","-5.600000e+00"," 1.200000e+00"," 2.100000e+00","-1.000000e+00","-6.000000e-01","-7.000000e-01","-6.000000e+00","-1.240000e+01"," 4.560000e+01","-5.472000e-01","-5.320000e-01"," 1.367091e-01"," 9.000000e+01"," 1.430000e+02"," 2.340000e+02"," 2.410000e+02"," 9.941941e+01"," 1.010789e+02"," 1.311287e+02"," 9.986320e+01"," 9.519311e+01"," 1.040000e+01"," 4.000000e+00"," 5.100000e+00"," 2.793296e+00"," 1.996008e+00"," 4.880000e+01"," 3.548086e+00"," 1.417275e+01","-6.232295e+00"," 4.262624e+00"," 6.075813e+01"," 5.331159e+01"," 7.446541e+00"," 1.640000e+01"," 1.220000e+01"," 1.250000e+01"," 1.534120e+03"," 5.200000e+01","-5.300000e-01","-6.968625e+00"," 7.953333e+01"," 8.400600e+10"," 1.168300e+02"
"X2021M02","-2.800000e+00"," 1.090000e+01"," 1.280000e+01"," 8.900000e+00"," 2.560000e+01","-9.500000e+00","-8.500000e+00","-1.170000e+01","-1.400000e+00","-1.180000e+01"," 1.720000e+01","-2.300000e+00"," 1.900000e+00"," 3.600000e+00","-9.100000e+00"," 5.700000e+00"," 8.600000e+00"," 1.200000e+01","-7.800000e+00"," 1.069051e+02"," 9.171252e+01"," 1.212100e+00"," 9.346651e-01"," 8.789553e-01"," 5.895643e+00"," 1.798885e-01"," 0.000000e+00"," 0.000000e+00","-6.322342e-01"," 0.000000e+00"," 1.627885e+00"," 3.780361e-02","-2.854696e-02"," 1.311598e+00"," 4.002668e+00"," 3.194726e+00"," 7.593296e-01"," 0.000000e+00"," 1.971009e+00","-1.156584e-01"," 8.827356e-01"," 2.747409e+00"," 1.346482e+00","-3.950102e-02"," 7.190646e-01"," 3.818182e-01"," 9.000000e-01"," 9.000000e-01"," 5.900000e+00"," 4.000000e-01"," 0.000000e+00"," 0.000000e+00"," 1.400000e+00"," 3.200000e+00"," 8.000000e-01"," 0.000000e+00"," 3.100000e+00","-1.000000e-01"," 2.800000e+00"," 1.100000e+00"," 9.000000e-01"," 1.200000e+00","-6.900000e+00","-1.420000e+01"," 4.950000e+01","-5.411000e-01","-3.920000e-01"," 6.556878e-02"," 9.500000e+01"," 1.450000e+02"," 2.400000e+02"," 2.410000e+02"," 9.995752e+01"," 1.014257e+02"," 1.354074e+02"," 1.002567e+02"," 9.505588e+01"," 1.060000e+01"," 3.900000e+00"," 5.100000e+00"," 1.902174e+00","-2.446184e+00"," 4.100000e+01","-3.697024e+00"," 1.417275e+01"," 6.445116e+00"," 3.262985e+00"," 6.202101e+01"," 5.360124e+01"," 8.419777e+00"," 1.630000e+01"," 1.210000e+01"," 1.220000e+01"," 1.435860e+03"," 5.904000e+01","-3.900000e-01","-7.484417e+00"," 7.996667e+01"," 8.337784e+10"," 1.150300e+02"
