"","X27216","X27217","X27218","X27219","X27220","X27221","X27222","X27223","X27224","X27225","X27226","X27227","X27230","X27231","X27232","X27234","X27235","X27236","X27237","X27244","X27246","X27248","X27250","X27255","X27260","X27265","X27270","X27274","X27278","X27282","X27286","X27291","X27296","X27301","X27305","X27310","X27315","X27320","X27325","X27330","X27335","X27339","X27343","X27347","X27351","X27355","X27358","X27362","X27366","X27370","X27386","X27390","X27394","X27401","X27405","X27409","X27413","X27417","X27421","X27424","X27427","X27430","X27435","X27438","X27439","X27440","X27441","X27443","X27593","X27707","X27709","X27713","X27717","X27721","X27816","X28081","X28124","X28128","X28132","X28136","X28138","X28142","X28251","X28258","X28268","X28283","X28290","X28297","X7","X8","X9","X18","X23","X28","X32","X39","X44","X49"
"X2020M12","-6.200000e+00","-8.100000e+00"," 7.000000e-01","-1.700000e+01","-7.000000e-01","-5.000000e-01","-1.680000e+01","-1.080000e+01"," 8.000000e-01","-1.230000e+01"," 1.510000e+01","-7.500000e+00","-5.100000e+00"," 1.400000e+00","-2.270000e+01"," 1.700000e+00","-1.950000e+01"," 1.500000e+00","-2.470000e+01"," 1.012164e+02"," 9.117478e+01"," 1.227100e+00","-5.681818e-01","-6.386861e-01"," 0.000000e+00"," 9.871668e-02"," 0.000000e+00"," 9.596929e-02"," 1.872659e-01"," 1.025641e-01"," 2.970297e-01"," 9.803922e-02"," 1.585728e+00"," 2.248394e+00","-2.457002e-01"," 1.994018e+00"," 0.000000e+00","-4.775549e-01","-9.285051e-02"," 1.953125e-01"," 1.183376e+00"," 0.000000e+00"," 2.355827e-02"," 2.574333e-01"," 5.203945e-01"," 4.835590e-01","-7.000000e-01","-6.000000e-01","-4.000000e-01"," 1.000000e-01"," 2.000000e-01"," 0.000000e+00"," 1.600000e+00","-2.000000e-01"," 2.700000e+00","-1.000000e-01","-5.000000e-01","-2.000000e-01"," 1.300000e+00"," 3.000000e-01"," 5.000000e-01"," 2.000000e-01","-1.430000e+01","-1.080000e+01","-7.600000e+00","-5.381000e-01"," 5.780100e-01"," 6.798959e-02"," 1.259000e+03"," 9.936646e+01"," 9.944495e+01"," 9.775716e+01"," 9.991286e+01"," 9.530954e+01"," 1.040000e+01"," 5.893910e-01"," 1.083910e+02"," 5.994006e-01"," 7.410000e+01"," 8.321387e+01"," 5.946482e-01"," 9.399217e+01"," 7.792372e+00"," 1.096491e+00"," 4.974226e+00"," 4.755100e+01"," 3.928962e+01"," 8.261381e+00"," 1.550000e+01"," 1.160000e+01"," 1.210000e+01"," 1.542720e+03"," 4.702000e+01"," 5.800000e-01","-9.500933e+00"," 7.300000e+01"," 2.380000e+11"," 1.180000e+02"
"X2021M01","-4.900000e+00","-9.000000e+00"," 2.200000e+00","-2.020000e+01"," 1.500000e+00"," 5.100000e+00","-1.970000e+01","-1.030000e+01","-6.000000e-01","-3.600000e+00"," 1.640000e+01","-7.700000e+00","-4.500000e+00"," 3.200000e+00","-2.000000e+01"," 1.000000e-01","-1.610000e+01"," 4.300000e+00","-2.340000e+01"," 1.012784e+02"," 9.115562e+01"," 1.213600e+00"," 6.666667e-01"," 1.010101e+00"," 0.000000e+00"," 1.577909e+00"," 0.000000e+00"," 0.000000e+00"," 6.542056e-01"," 3.381148e+00"," 2.961500e-01"," 1.958864e-01"," 1.268293e+00"," 2.931937e+00"," 1.477833e+00","-5.865103e-01"," 0.000000e+00"," 6.717850e-01"," 1.858736e-01"," 6.822612e-01"," 3.175133e+00"," 9.842520e-01"," 0.000000e+00"," 3.986413e-01"," 2.118324e-01"," 1.924928e-01"," 7.000000e-01"," 1.000000e+00","-1.850000e+01"," 1.500000e+00","-3.000000e-01"," 4.000000e-01"," 1.300000e+00"," 1.500000e+00","-9.000000e-01"," 0.000000e+00"," 7.000000e-01","-4.000000e-01"," 3.200000e+00","-1.900000e+00"," 1.000000e-01","-9.000000e-01","-1.390000e+01","-1.000000e+01","-5.800000e+00","-5.472000e-01"," 6.156600e-01"," 9.094152e-02"," 1.473000e+03"," 9.956277e+01"," 9.988899e+01"," 9.778600e+01"," 1.002141e+02"," 9.538223e+01"," 1.140000e+01"," 8.789062e-01"," 1.121907e+02"," 3.475670e+00"," 7.520000e+01"," 8.321387e+01"," 3.349754e+00"," 9.399217e+01"," 7.792372e+00","-1.084599e-01"," 1.467596e+00"," 4.127859e+01"," 3.942432e+01"," 1.854273e+00"," 1.640000e+01"," 1.220000e+01"," 1.250000e+01"," 1.534120e+03"," 5.200000e+01"," 6.200000e-01","-7.498085e+00"," 7.370000e+01"," 2.360000e+11"," 1.122900e+02"
"X2021M02","-4.000000e-01","-6.900000e+00"," 2.200000e+00","-1.610000e+01"," 4.900000e+00"," 9.800000e+00","-1.130000e+01","-4.100000e+00"," 5.500000e+00","-4.200000e+00"," 1.070000e+01","-3.700000e+00","-1.900000e+00"," 1.300000e+00","-1.540000e+01"," 5.500000e+00","-1.230000e+01"," 8.400000e+00","-1.860000e+01"," 1.006425e+02"," 9.171252e+01"," 1.212100e+00","-1.892148e-01"," 9.090909e-02","-9.775171e-02","-9.708738e-02","-9.861933e-02"," 0.000000e+00"," 0.000000e+00","-9.910803e-02"," 0.000000e+00"," 9.775171e-02"," 8.670520e-01"," 2.136317e+00"," 0.000000e+00"," 1.966568e-01"," 1.222494e-01"," 9.532888e-02"," 1.855288e-01"," 9.680542e-02"," 9.236716e-01"," 9.746589e-02","-7.616945e-02"," 7.541340e-02"," 1.133257e-01"," 9.606148e-02","-3.000000e-01"," 0.000000e+00","-4.800000e+00"," 0.000000e+00","-3.000000e-01"," 1.000000e-01"," 9.000000e-01"," 0.000000e+00"," 3.000000e-01"," 1.000000e-01"," 2.000000e-01"," 0.000000e+00"," 1.000000e+00","-4.000000e-01"," 2.000000e-01","-2.000000e-01","-1.230000e+01"," 3.000000e-01","-6.300000e+00","-5.411000e-01"," 5.904100e-01"," 6.327300e-02"," 1.427000e+03"," 9.985044e+01"," 1.004556e+02"," 9.783285e+01"," 1.006058e+02"," 9.546247e+01"," 1.140000e+01"," 7.744434e-01"," 9.859178e+01","-1.439539e+00"," 7.720000e+01"," 8.321387e+01","-1.620591e+00"," 9.399217e+01"," 7.792372e+00"," 6.080347e+00"," 3.135748e+00"," 4.704407e+01"," 4.128775e+01"," 5.756316e+00"," 1.630000e+01"," 1.210000e+01"," 1.220000e+01"," 1.435860e+03"," 5.904000e+01"," 5.900000e-01","-5.495237e+00"," 7.440000e+01"," 2.350000e+11"," 1.065800e+02"
"X2021M03"," 1.000000e+00","-2.900000e+00"," 6.000000e+00","-1.190000e+01"," 5.400000e+00"," 1.040000e+01","-1.060000e+01","-2.800000e+00","-1.000000e+00","-3.700000e+00"," 8.300000e+00","-1.600000e+00"," 2.000000e-01"," 1.500000e+00","-1.120000e+01"," 7.900000e+00","-9.300000e+00"," 1.230000e+01","-1.380000e+01"," 1.005618e+02"," 9.323450e+01"," 1.172500e+00"," 0.000000e+00","-1.816530e-01"," 9.784736e-02"," 1.943635e-01"," 0.000000e+00"," 0.000000e+00"," 4.642526e-01"," 2.976190e-01"," 1.968504e-01"," 0.000000e+00"," 2.005731e+00"," 4.083665e+00","-4.854369e-01"," 3.925417e-01","-1.221001e-01"," 0.000000e+00","-1.851852e-01"," 2.901354e-01"," 2.050672e+00"," 2.921130e-01"," 0.000000e+00"," 1.571009e-01"," 3.167229e-01"," 2.879079e-01"," 1.000000e-01","-1.000000e-01"," 2.300000e+01"," 2.000000e-01"," 5.000000e-01"," 0.000000e+00"," 2.000000e+00","-5.000000e-01"," 5.000000e-01"," 0.000000e+00","-1.000000e-01"," 3.000000e-01"," 2.000000e+00"," 2.400000e+00"," 3.000000e-01"," 1.800000e+00","-1.170000e+01"," 1.600000e+00","-7.900000e+00","-5.391000e-01"," 7.039900e-01"," 1.327922e-01"," 1.311000e+03"," 1.001995e+02"," 1.011149e+02"," 9.788251e+01"," 1.011813e+02"," 9.605616e+01"," 1.170000e+01"," 1.056676e+00"," 1.019915e+02"," 1.947420e-01"," 8.460000e+01"," 8.321387e+01"," 2.906977e-01"," 9.399217e+01"," 7.792372e+00","-2.354145e+00"," 3.963029e+00"," 5.495096e+01"," 4.916487e+01"," 5.786090e+00"," 1.350000e+01"," 1.010000e+01"," 1.000000e+01"," 1.438820e+03"," 6.233000e+01"," 7.000000e-01","-3.492389e+00"," 7.510000e+01"," 2.340000e+11"," 1.008700e+02"
"X2021M04"," 1.200000e+00","-3.100000e+00"," 3.000000e+00","-9.300000e+00"," 6.200000e+00"," 2.350000e+01","-5.300000e+00"," 2.300000e+00"," 2.700000e+00"," 4.800000e+00"," 1.130000e+01"," 1.600000e+00"," 2.400000e+00"," 1.100000e+00","-6.300000e+00"," 1.220000e+01","-6.900000e+00"," 1.670000e+01","-1.170000e+01"," 1.007953e+02"," 9.274284e+01"," 1.208200e+00"," 6.635071e-01"," 1.819836e-01"," 0.000000e+00"," 1.066925e+00"," 0.000000e+00"," 9.587728e-02","-1.848429e-01"," 2.670623e+00","-1.964637e-01"," 9.765625e-02","-2.808989e-01"," 1.052632e+00","-6.097561e-01","-1.955034e-01"," 0.000000e+00"," 2.285714e+00"," 9.276438e-02"," 3.857281e-01"," 1.906515e+00"," 4.854369e-01"," 2.183667e-02"," 1.261542e-01"," 4.187790e-01"," 3.827751e-01"," 7.000000e-01"," 2.000000e-01"," 5.100000e+00"," 1.100000e+00"," 3.000000e-01"," 1.000000e-01","-3.000000e-01","-5.000000e-01","-2.000000e-01"," 0.000000e+00"," 2.300000e+00"," 5.000000e-01"," 1.900000e+00"," 8.000000e-01"," 4.000000e-01"," 9.000000e-01","-1.000000e+01"," 3.800000e+00","-2.000000e-01","-5.382000e-01"," 7.972700e-01"," 4.165946e-02"," 1.267000e+03"," 1.005685e+02"," 1.018335e+02"," 9.792510e+01"," 1.017923e+02"," 9.665957e+01"," 1.150000e+01"," 6.653992e-01"," 9.429214e+01"," 1.068999e+00"," 7.180000e+01"," 8.321387e+01"," 9.661836e-01"," 9.399217e+01"," 7.792372e+00"," 5.241090e-01"," 2.973092e+00"," 5.260864e+01"," 4.576130e+01"," 6.847347e+00"," 1.240000e+01"," 9.200000e+00"," 9.400000e+00"," 1.468390e+03"," 6.172000e+01"," 8.000000e-01"," 1.997949e+00"," 7.520000e+01"," 2.370000e+11"," 1.028100e+02"
"X2021M05"," 3.000000e+00"," 1.600000e+00"," 1.010000e+01","-7.000000e+00"," 9.700000e+00"," 2.810000e+01"," 1.600000e+00"," 5.900000e+00"," 8.100000e+00"," 1.010000e+01"," 1.190000e+01"," 5.600000e+00"," 4.200000e+00","-2.200000e+00","-2.200000e+00"," 1.680000e+01","-2.200000e+00"," 2.660000e+01","-8.200000e+00"," 1.005340e+02"," 9.129069e+01"," 1.220100e+00"," 2.824859e-01"," 0.000000e+00"," 9.775171e-02"," 3.838772e-01"," 9.871668e-02"," 9.578544e-02"," 9.259259e-02"," 6.743738e-01"," 1.968504e-01"," 9.756098e-02"," 1.877934e-01"," 7.575758e-01","-4.907975e-01","-1.371205e+00"," 0.000000e+00","-4.655493e-01"," 0.000000e+00"," 0.000000e+00"," 7.133358e-01"," 9.661836e-02"," 9.805256e-02","-1.643488e-01","-3.241398e-01","-2.859867e-01"," 3.000000e-01","-1.000000e-01"," 0.000000e+00"," 3.000000e-01"," 2.000000e-01"," 1.000000e-01"," 2.000000e-01","-5.000000e-01","-1.700000e+00"," 0.000000e+00","-5.000000e-01"," 0.000000e+00"," 8.000000e-01","-2.000000e-01","-3.000000e-01","-1.000000e-01","-5.300000e+00"," 1.990000e+01","-2.000000e+00","-5.401000e-01"," 9.844600e-01"," 5.755965e-02"," 1.268000e+03"," 1.009058e+02"," 1.025429e+02"," 9.795921e+01"," 1.023805e+02"," 9.726851e+01"," 1.060000e+01"," 1.133144e+00"," 8.709274e+01","-1.153846e+00"," 7.040000e+01"," 8.321387e+01","-8.612440e-01"," 9.399217e+01"," 7.792372e+00"," 5.318040e+00"," 8.360117e-01"," 5.341085e+01"," 4.690528e+01"," 6.505566e+00"," 1.170000e+01"," 8.400000e+00"," 8.600000e+00"," 1.553960e+03"," 6.517000e+01"," 9.800000e-01"," 7.488288e+00"," 7.530000e+01"," 2.410000e+11"," 1.047500e+02"
"X2021M06"," 9.100000e+00"," 1.400000e+00"," 6.300000e+00","-3.500000e+00"," 1.560000e+01"," 2.170000e+01"," 1.610000e+01"," 1.010000e+01"," 7.600000e+00"," 1.410000e+01"," 7.600000e+00"," 7.300000e+00"," 5.400000e+00","-1.300000e+00"," 2.500000e+00"," 1.810000e+01","-8.000000e-01"," 3.060000e+01","-1.600000e+00"," 1.000082e+02"," 9.207507e+01"," 1.188400e+00","-3.755869e-01","-1.816530e-01"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 1.913876e-01"," 1.850139e-01"," 0.000000e+00"," 3.929273e-01"," 1.949318e-01"," 8.434864e-01"," 8.458647e-01","-9.864365e-01"," 1.986097e-01"," 0.000000e+00"," 5.612722e-01"," 9.267841e-02"," 9.606148e-02"," 3.962901e-01","-9.652510e-02"," 4.362103e-02"," 1.856838e-01"," 4.162123e-01"," 3.824092e-01","-4.000000e-01","-2.000000e-01"," 1.000000e-01"," 1.000000e-01"," 4.000000e-01"," 1.000000e-01"," 8.000000e-01","-1.100000e+00"," 2.000000e-01","-1.000000e-01"," 7.000000e-01"," 1.000000e-01"," 5.000000e-01"," 2.000000e-01"," 5.000000e-01"," 2.000000e-01","-2.200000e+00"," 2.490000e+01","-1.200000e+00","-5.429000e-01"," 8.750000e-01"," 2.179510e-01"," 1.169000e+03"," 1.011661e+02"," 1.031335e+02"," 9.800146e+01"," 1.028624e+02"," 9.796559e+01"," 1.050000e+01"," 1.213819e+00"," 9.909174e+01"," 2.140078e+00"," 7.600000e+01"," 8.321387e+01"," 2.123552e+00"," 9.399217e+01"," 7.792372e+00"," 1.584158e+00"," 3.648872e+00"," 5.487557e+01"," 4.858169e+01"," 6.293883e+00"," 1.170000e+01"," 8.200000e+00"," 8.300000e+00"," 1.486760e+03"," 7.138000e+01"," 8.800000e-01"," 1.297863e+01"," 7.540000e+01"," 2.440000e+11"," 1.066900e+02"
"X2021M07"," 1.220000e+01"," 4.500000e+00"," 8.200000e+00"," 9.000000e-01"," 1.480000e+01"," 2.460000e+01"," 1.660000e+01"," 1.150000e+01"," 1.300000e+01"," 1.400000e+01"," 6.700000e+00"," 8.900000e+00"," 6.300000e+00","-1.700000e+00"," 6.400000e+00"," 1.850000e+01"," 3.700000e+00"," 3.350000e+01","-1.800000e+00"," 9.986399e+01"," 9.381363e+01"," 1.189100e+00","-5.655042e-01"," 9.099181e-02","-9.765625e-02"," 2.390057e+00"," 0.000000e+00"," 9.551098e-02"," 9.233610e-02"," 5.550239e+00"," 0.000000e+00"," 0.000000e+00"," 1.394052e+00"," 2.423113e+00"," 0.000000e+00"," 3.964321e-01"," 0.000000e+00"," 7.441860e-01"," 0.000000e+00"," 4.798464e-01"," 4.078612e+00"," 4.830918e-01"," 2.180101e-02"," 3.087997e-01"," 5.213553e-01"," 4.761905e-01","-6.000000e-01"," 2.000000e-01","-1.820000e+01"," 2.400000e+00","-3.000000e-01"," 0.000000e+00"," 1.400000e+00"," 0.000000e+00"," 4.000000e-01"," 0.000000e+00"," 7.000000e-01","-5.000000e-01"," 4.100000e+00","-1.800000e+00"," 5.000000e-01","-1.000000e+00","-2.100000e+00"," 2.300000e+01"," 6.600000e+00","-5.448000e-01"," 7.477000e-01"," 1.215929e-01"," 1.108000e+03"," 1.013334e+02"," 1.035228e+02"," 9.807193e+01"," 1.031770e+02"," 9.865584e+01"," 1.030000e+01"," 1.107011e+00"," 1.147904e+02"," 6.666667e-01"," 8.320000e+01"," 8.321387e+01"," 1.134216e+00"," 9.399217e+01"," 7.792372e+00","-5.847953e-01","-2.368294e+00"," 5.866124e+01"," 4.900078e+01"," 9.660458e+00"," 1.100000e+01"," 7.600000e+00"," 7.800000e+00"," 1.539680e+03"," 7.249000e+01"," 7.500000e-01"," 9.737953e+00"," 7.610000e+01"," 2.470000e+11"," 1.043467e+02"
"X2021M08"," 8.500000e+00"," 1.200000e+00"," 6.300000e+00","-4.000000e+00"," 1.620000e+01"," 2.670000e+01"," 1.390000e+01"," 1.390000e+01"," 9.300000e+00"," 1.540000e+01","-1.000000e+00"," 7.700000e+00"," 6.800000e+00","-5.000000e-01"," 7.000000e+00"," 1.560000e+01"," 5.100000e+00"," 3.320000e+01","-1.000000e+00"," 9.972215e+01"," 9.427168e+01"," 1.183400e+00"," 3.791469e-01"," 0.000000e+00","-9.775171e-02"," 6.535948e-01"," 9.861933e-02"," 0.000000e+00","-9.225092e-02"," 1.359927e+00"," 9.784736e-02"," 0.000000e+00"," 1.558203e+00"," 7.279345e-01"," 3.735990e-01"," 4.935834e-01"," 0.000000e+00"," 5.540166e-01"," 0.000000e+00"," 3.820439e-01"," 1.067244e+00"," 2.884615e-01"," 7.609621e-02"," 2.936412e-01"," 6.174470e-01"," 5.687204e-01"," 4.000000e-01","-1.000000e-01","-5.300000e+00"," 6.000000e-01","-1.000000e-01"," 0.000000e+00"," 1.600000e+00"," 4.000000e-01"," 6.000000e-01"," 1.000000e-01"," 5.000000e-01","-2.000000e-01"," 1.100000e+00","-1.000000e-01"," 8.000000e-01"," 2.000000e-01","-4.600000e+00"," 1.850000e+01"," 8.500000e+00","-5.476000e-01"," 6.280000e-01"," 9.765411e-02"," 1.053000e+03"," 1.014154e+02"," 1.036936e+02"," 9.818487e+01"," 1.033168e+02"," 9.932753e+01"," 1.050000e+01"," 6.386861e-01"," 1.012916e+02","-1.513718e+00"," 6.810000e+01"," 8.321387e+01","-1.588785e+00"," 9.399217e+01"," 7.792372e+00"," 5.882353e-01"," 2.359180e+00"," 3.871131e+01"," 3.831734e+01"," 3.939687e-01"," 1.110000e+01"," 7.800000e+00"," 8.000000e+00"," 1.537420e+03"," 6.773000e+01"," 6.300000e-01"," 6.497280e+00"," 7.680000e+01"," 2.510000e+11"," 1.020033e+02"
"X2021M09"," 1.010000e+01"," 2.600000e+00"," 7.600000e+00","-2.300000e+00"," 1.520000e+01"," 2.160000e+01"," 5.800000e+00"," 8.700000e+00"," 7.700000e+00"," 1.640000e+01"," 1.300000e+00"," 8.500000e+00"," 7.300000e+00","-1.200000e+00"," 7.500000e+00"," 1.690000e+01"," 5.200000e+00"," 2.970000e+01","-3.000000e-01"," 9.931611e+01"," 9.425086e+01"," 1.157900e+00"," 9.442871e-02","-1.818182e-01"," 3.913894e-01"," 9.276438e-02"," 9.852217e-02"," 9.541985e-02"," 9.233610e-02"," 8.944544e-02"," 0.000000e+00"," 0.000000e+00","-1.444043e+00"," 9.033424e-02"," 1.240695e-01","-8.840864e-01"," 2.444988e-01"," 1.836547e-01","-9.259259e-02","-1.902950e-01"," 8.986037e-02"," 9.587728e-02"," 9.780825e-02","-3.027947e-01","-6.307638e-01","-5.655042e-01"," 1.000000e-01","-1.000000e-01"," 2.610000e+01"," 1.000000e-01"," 2.000000e-01"," 1.000000e-01","-1.400000e+00"," 2.000000e-01","-1.100000e+00"," 2.000000e-01"," 3.000000e-01"," 4.000000e-01"," 1.000000e-01"," 1.900000e+00","-8.000000e-01"," 1.300000e+00","-4.000000e+00"," 1.980000e+01"," 9.900000e+00","-5.450000e-01"," 7.766000e-01"," 1.400857e-01"," 1.130000e+03"," 1.014369e+02"," 1.036724e+02"," 9.836164e+01"," 1.033062e+02"," 9.950957e+01"," 1.040000e+01"," 1.087942e+00"," 9.819182e+01"," 1.248799e+00"," 7.510000e+01"," 8.321387e+01"," 1.044634e+00"," 9.399217e+01"," 7.792372e+00"," 4.873294e-01","-2.534238e-01"," 5.313268e+01"," 5.143793e+01"," 1.694746e+00"," 1.110000e+01"," 7.600000e+00"," 7.500000e+00"," 1.503780e+03"," 7.165000e+01"," 7.800000e-01"," 3.256607e+00"," 7.750000e+01"," 2.540000e+11"," 9.966000e+01"
"X2021M10"," 1.000000e+01"," 5.600000e+00"," 9.100000e+00"," 2.200000e+00"," 1.890000e+01"," 1.770000e+01"," 5.600000e+00"," 7.700000e+00"," 4.000000e+00"," 8.500000e+00"," 3.000000e-01"," 9.900000e+00"," 7.000000e+00","-2.300000e+00"," 9.800000e+00"," 1.760000e+01"," 6.500000e+00"," 3.760000e+01"," 2.200000e+00"," 9.881720e+01"," 9.562444e+01"," 1.164500e+00"," 2.830189e-01","-1.821494e-01"," 9.746589e-02"," 4.355885e+00"," 0.000000e+00"," 9.532888e-02"," 9.225092e-02"," 1.000894e+01"," 1.955034e-01"," 9.727626e-02"," 9.157509e-01"," 3.700361e+00","-7.434944e-01","-1.982161e-01","-8.536585e-01","-4.582951e-01"," 9.267841e-02"," 6.673022e-01"," 7.097138e+00"," 1.245211e+00"," 2.175840e-02","-7.660682e-02","-2.105173e-01","-1.895735e-01"," 3.000000e-01","-2.000000e-01"," 2.800000e+00"," 4.400000e+00"," 3.000000e-01"," 0.000000e+00"," 9.000000e-01","-7.000000e-01","-2.000000e-01","-9.000000e-01","-5.000000e-01"," 2.000000e-01"," 7.100000e+00"," 2.000000e-01","-3.000000e-01"," 9.000000e-01","-3.400000e+00"," 2.310000e+01"," 2.510000e+01","-5.498000e-01"," 9.548700e-01"," 4.199925e-02"," 1.250000e+03"," 1.014036e+02"," 1.034571e+02"," 9.863417e+01"," 1.031506e+02"," 9.963929e+01"," 1.090000e+01"," 1.345291e+00"," 9.689193e+01","-1.897533e-01"," 7.570000e+01"," 8.321387e+01","-4.699248e-01"," 9.399217e+01"," 7.792372e+00"," 1.939864e-01"," 9.144642e-01"," 5.379114e+01"," 5.121994e+01"," 2.571206e+00"," 1.070000e+01"," 7.500000e+00"," 7.700000e+00"," 1.528750e+03"," 8.148000e+01"," 9.500000e-01"," 4.482076e+00"," 7.760000e+01"," 2.540000e+11"," 1.058467e+02"
"X2021M11"," 1.140000e+01"," 5.100000e+00"," 8.100000e+00"," 2.100000e+00"," 2.010000e+01"," 1.690000e+01"," 7.600000e+00"," 8.500000e+00"," 9.300000e+00"," 9.200000e+00","-1.200000e+00"," 9.100000e+00"," 9.000000e+00","-1.000000e+00"," 1.090000e+01"," 1.530000e+01"," 7.000000e+00"," 4.470000e+01"," 4.000000e+00"," 9.874815e+01"," 9.725974e+01"," 1.136300e+00"," 8.466604e-01"," 9.124088e-02"," 1.947420e-01"," 2.664298e+00"," 0.000000e+00"," 1.904762e-01","-9.216590e-02"," 5.930138e+00"," 0.000000e+00"," 0.000000e+00"," 1.179673e+00"," 2.959095e+00","-1.248439e+00","-9.930487e-02"," 1.230012e-01","-1.012891e+00"," 9.259259e-02"," 5.681818e-01"," 4.602312e+00"," 1.040681e+00"," 4.351709e-02","-7.574129e-02","-1.087176e-01","-9.496676e-02"," 8.000000e-01"," 0.000000e+00"," 4.000000e-01"," 2.800000e+00"," 3.000000e-01"," 1.000000e-01"," 1.200000e+00","-1.200000e+00"," 0.000000e+00"," 0.000000e+00","-1.000000e+00"," 3.000000e-01"," 4.700000e+00"," 0.000000e+00","-1.000000e-01"," 7.000000e-01","-6.300000e+00"," 1.320000e+01"," 2.840000e+01","-5.674000e-01"," 1.009000e+00"," 8.951536e-02"," 1.183000e+03"," 1.013149e+02"," 1.030375e+02"," 9.900730e+01"," 1.028478e+02"," 9.976768e+01"," 9.600000e+00"," 7.964602e-01"," 1.081910e+02"," 1.520913e+00"," 7.030000e+01"," 8.321387e+01"," 1.227573e+00"," 9.399217e+01"," 7.792372e+00","-9.680542e-01"," 7.176308e+00"," 5.542780e+01"," 5.291899e+01"," 2.508812e+00"," 1.010000e+01"," 7.100000e+00"," 7.400000e+00"," 1.603060e+03"," 7.915000e+01"," 1.010000e+00"," 5.707544e+00"," 7.770000e+01"," 2.540000e+11"," 1.120333e+02"
"X2021M12"," 1.410000e+01"," 7.100000e+00"," 8.500000e+00"," 5.700000e+00"," 2.330000e+01"," 1.570000e+01"," 8.400000e+00"," 8.100000e+00"," 1.400000e+01"," 1.140000e+01","-2.000000e-01"," 9.200000e+00"," 8.900000e+00"," 9.000000e-01"," 1.120000e+01"," 1.740000e+01"," 8.000000e+00"," 4.550000e+01"," 5.800000e+00"," 9.876564e+01"," 9.815743e+01"," 1.132600e+00"," 7.462687e-01","-5.469462e-01"," 0.000000e+00"," 3.460208e-01"," 0.000000e+00"," 1.901141e-01","-1.845018e-01"," 7.668712e-01"," 4.878049e-01"," 0.000000e+00"," 7.174888e-01","-1.014370e+00"," 0.000000e+00"," 1.789264e+00"," 0.000000e+00"," 2.790698e-01"," 1.850139e-01"," 3.766478e-01","-1.670726e-02"," 3.745318e-01"," 4.348841e-02"," 3.347495e-01"," 5.182373e-01"," 4.752852e-01"," 7.000000e-01","-5.000000e-01"," 0.000000e+00"," 3.000000e-01"," 5.000000e-01"," 0.000000e+00"," 7.000000e-01"," 0.000000e+00"," 2.200000e+00"," 1.000000e-01"," 3.000000e-01"," 1.000000e-01"," 0.000000e+00"," 6.000000e-01"," 6.000000e-01"," 5.000000e-01","-6.100000e+00"," 9.800000e+00"," 3.020000e+01","-5.820000e-01"," 1.047000e+00"," 1.589550e-01"," 1.225000e+03"," 1.011734e+02"," 1.024299e+02"," 9.946812e+01"," 1.024032e+02"," 9.989191e+01"," 9.100000e+00"," 1.755926e-01"," 1.203900e+02","-1.029963e+00"," 6.550000e+01"," 8.321387e+01","-9.328358e-01"," 9.399217e+01"," 7.792372e+00"," 9.775171e-02"," 1.562233e-01"," 5.162053e+01"," 5.328704e+01","-1.666513e+00"," 9.800000e+00"," 6.900000e+00"," 6.900000e+00"," 1.587980e+03"," 7.171000e+01"," 1.050000e+00"," 6.933013e+00"," 7.780000e+01"," 2.530000e+11"," 1.182200e+02"
